"id";"title";"year";"depth";"priority";"horizontalDepth";"citingFilled";"residential_mobility_census_UK";"urban_migration_housing_market_UK";"residential_mobility";"residential_mobility_UK";"internal_migration";"internal_migration_market_UK";"housing_market_mobility_UK";"internal_migration_census_UK";"urban_migration";"internal_migration_housing";"internal_migration_UK"
"17078469405170679692";"Internal Migration and Development in Vietnam";"1997";"0";"2147483647";"internal_migration:33";"false";"NA";"NA";"NA";"NA";"33";"NA";"NA";"NA";"NA";"NA";"NA"
"11341210326852123972";"Residential mobility breeds familiarity-seeking.";"2012";"0";"2147483647";"residential_mobility_census_UK:67,residential_mobility:69";"false";"67";"NA";"69";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15324837358603252537";" Internal migration of the older population, 1995 to 2000";"2003";"0";"2147483647";"internal_migration_census_UK:75";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"75";"NA";"NA";"NA"
"4603196039026678703";"Determinants of residential mobility decisions the role of government services in relation to other factors";"1983";"0";"2147483647";"residential_mobility:84";"false";"NA";"NA";"84";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2483410144440690902";"Does migration make you happy? A longitudinal study of internal migration and subjective well-being";"2013";"0";"2147483647";"internal_migration:36,internal_migration_UK:13,internal_migration_housing:60";"false";"NA";"NA";"NA";"NA";"36";"NA";"NA";"NA";"NA";"60";"13"
"7098669764217388156";"Internal migration in China: a dualistic approach";"1999";"0";"2147483647";"internal_migration:95";"false";"NA";"NA";"NA";"NA";"95";"NA";"NA";"NA";"NA";"NA";"NA"
"1861742848012772597";"Climatic change and rural-urban migration: The case of sub-Saharan Africa";"2006";"0";"2147483647";"urban_migration:13";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"13";"NA";"NA"
"13558216786279564662";"A framework for housing market area delineation: principles and application";"2008";"0";"2147483647";"urban_migration_housing_market_UK:1,internal_migration_market_UK:41";"false";"NA";"1";"NA";"NA";"NA";"41";"NA";"NA";"NA";"NA";"NA"
"4958286935431832944";" Urbanization and internal migration patterns in Latin America";"2003";"0";"2147483647";"internal_migration:52";"false";"NA";"NA";"NA";"NA";"52";"NA";"NA";"NA";"NA";"NA";"NA"
"7505317209204379307";"Internal migration and household living conditions in Ethiopia";"2006";"0";"2147483647";"internal_migration:31,internal_migration_housing:86";"false";"NA";"NA";"NA";"NA";"31";"NA";"NA";"NA";"NA";"86";"NA"
"10956400162653620834";"A study of internal migration in England and Wales: Part II. Recent internal migrants—their movements and characteristics";"1966";"0";"2147483647";"internal_migration_census_UK:29,internal_migration_UK:9";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"29";"NA";"NA";"9"
"527241389312744856";" The internal migration of Britain's ethnic population";"NA";"0";"2147483647";"internal_migration_market_UK:97";"false";"NA";"NA";"NA";"NA";"NA";"97";"NA";"NA";"NA";"NA";"NA"
"56475649882702610";"Longer distance commuting as a substitute for migration in Britain: a review of trends, issues and implications";"1999";"0";"2147483647";"internal_migration_market_UK:49";"false";"NA";"NA";"NA";"NA";"NA";"49";"NA";"NA";"NA";"NA";"NA"
"15505312464703633583";"Relative deprivation and internal migration in the United States: A comparison of black and white men";"2013";"0";"2147483647";"internal_migration_housing:29";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"29";"NA"
"484391127876393068";"Sources of migrant housing disadvantage in urban China";"2004";"0";"2147483647";"urban_migration_housing_market_UK:51";"false";"NA";"51";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14032672784228588687";"Rural-urban migration and urban underemployment in Brazil";"1976";"0";"2147483647";"urban_migration:51";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"51";"NA";"NA"
"8816615333354497044";"Determinants of different internal migration trends: the Italian experience";"2010";"0";"2147483647";"internal_migration_housing:42";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"42";"NA"
"13798428300538492645";"Interdistrict migration in Great Britain 1980–81: A multistream model with a commuting option";"1988";"0";"2147483647";"urban_migration_housing_market_UK:19";"false";"NA";"19";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6436598596044193943";"Population and housing: a two-sided relationship";"2006";"0";"2147483647";"internal_migration_housing:79";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"79";"NA"
"4056114368840562790";"The state, internal migration, and the growth of new industrial communities in inter-war Britain";"2000";"0";"2147483647";"internal_migration_market_UK:16,internal_migration_census_UK:81,internal_migration_UK:39";"false";"NA";"NA";"NA";"NA";"NA";"16";"NA";"81";"NA";"NA";"39"
"13948952739514085000";"Is internal migration slowing? An analysis of four decades of NHSCR records for England and Wales";"2015";"0";"2147483647";"internal_migration_market_UK:73";"false";"NA";"NA";"NA";"NA";"NA";"73";"NA";"NA";"NA";"NA";"NA"
"3510472879119537372";" The impact of limiting long term illness on internal migration in England and Wales: New evidence from census microdata";"2016";"0";"2147483647";"internal_migration_census_UK:15";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"15";"NA";"NA";"NA"
"6255485362705265658";"Migration and social mobility: South East England as an escalator region";"1992";"0";"2147483647";"housing_market_mobility_UK:9";"false";"NA";"NA";"NA";"NA";"NA";"NA";"9";"NA";"NA";"NA";"NA"
"9110543822343955100";"An agent-based model of residential mobility: Assessing the impacts of urban regeneration policy in the EASEL district";"2014";"0";"2147483647";"residential_mobility_census_UK:15,residential_mobility_UK:95";"false";"15";"NA";"NA";"95";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6458210641880928161";"Residential Mobility Among the Rural Poor1";"1994";"0";"2147483647";"residential_mobility:68";"false";"NA";"NA";"68";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13606792367827538589";"Migration and urban–rural population redistribution in the UK and US";"2012";"0";"2147483647";"internal_migration_market_UK:94";"false";"NA";"NA";"NA";"NA";"NA";"94";"NA";"NA";"NA";"NA";"NA"
"5025525833782237886";"Residential mobility and adolescent violence";"2005";"0";"2147483647";"residential_mobility:12";"false";"NA";"NA";"12";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16857143004819916089";"Residential mobility and youth well-being: Research, policy, and practice issues";"2001";"0";"2147483647";"residential_mobility:46";"false";"NA";"NA";"46";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11005523196385071845";"The components of socioeconomic neighbourhood change: An analysis of school census data at varying spatial scales in England";"2012";"0";"2147483647";"residential_mobility_census_UK:8";"false";"8";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8788385925117309046";"Does land use planning shape regional economies? A simultaneous analysis of housing supply, internal migration and local employment growth in the Netherlands";"2008";"0";"2147483647";"internal_migration_market_UK:55,internal_migration_housing:7";"false";"NA";"NA";"NA";"NA";"NA";"55";"NA";"NA";"NA";"7";"NA"
"5483245280522435013";"Housing tenure and family formation in contemporary Britain";"1985";"0";"2147483647";"housing_market_mobility_UK:90";"false";"NA";"NA";"NA";"NA";"NA";"NA";"90";"NA";"NA";"NA";"NA"
"8507324016767100091";"The impact of internal migration on married couples' earnings in Britain, with a comparison to the United States";"2006";"0";"2147483647";"internal_migration_UK:53";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"53"
"16191978203366740913";"Rural‐to‐urban migration in Latin America: An update and thoughts on the model";"2004";"0";"2147483647";"urban_migration:91";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"91";"NA";"NA"
"10798906350669331348";"Home ownership, life cycle stage, and residential mobility";"1970";"0";"2147483647";"residential_mobility:22";"false";"NA";"NA";"22";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9292357480426377299";"Residential mobility and personal well-being";"1983";"0";"2147483647";"residential_mobility_census_UK:52,residential_mobility:32,residential_mobility_UK:20";"false";"52";"NA";"32";"20";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"823703747686118907";"Introduction:'On the Move'in the twenty-first century and contemporary internal migration in the UK";"2016";"0";"2147483647";"internal_migration_census_UK:66,internal_migration_UK:67";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"66";"NA";"NA";"67"
"13580729358550281331";"Urbanization and informal development in China: Urban villages in Shenzhen";"2009";"0";"2147483647";"urban_migration_housing_market_UK:34";"false";"NA";"34";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5093936419501866809";"OD maps for studying historical internal migration in Ireland";"2012";"0";"2147483647";"internal_migration_UK:99";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"99"
"6728907887158298261";"Undercount of migration in the UK 1991 Census and its impact on counterurbanisation and population projections";"1999";"0";"2147483647";"internal_migration_census_UK:88";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"88";"NA";"NA";"NA"
"9248170351763912202";"Childhood residential mobility and health in late adolescence and adulthood: findings from the West of Scotland Twenty-07 Study";"2012";"0";"2147483647";"residential_mobility_census_UK:55,residential_mobility_UK:28";"false";"55";"NA";"NA";"28";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10567657639781792667";"European labor markets, emigration and internal migration, 1850–1913";"2005";"0";"2147483647";"internal_migration_UK:88,internal_migration_housing:59";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"59";"88"
"6891107386049958957";"Examining and presenting trends of internal migration flows within England and Wales";"2005";"0";"2147483647";"internal_migration_census_UK:31,internal_migration_UK:21";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"31";"NA";"NA";"21"
"14871316647492366411";"Rural-urban migration in Africa: Theory, policy and research implications";"1974";"0";"2147483647";"urban_migration:14";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"14";"NA";"NA"
"12883149348393232844";"Internal migration and health in China";"2008";"0";"2147483647";"internal_migration:11,internal_migration_UK:56";"false";"NA";"NA";"NA";"NA";"11";"NA";"NA";"NA";"NA";"NA";"56"
"6312164036992107386";"Migration and inter-industry mobility of UK graduates";"2015";"0";"2147483647";"housing_market_mobility_UK:68";"false";"NA";"NA";"NA";"NA";"NA";"NA";"68";"NA";"NA";"NA";"NA"
"986072782555684686";"Adaptive behaviour in urban space: Residential mobility in response to social distance";"2016";"0";"2147483647";"residential_mobility_UK:70";"false";"NA";"NA";"NA";"70";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6880107368084309149";" State of the nation 2014: Social mobility and child poverty in Great Britain";"2014";"0";"2147483647";"housing_market_mobility_UK:65";"false";"NA";"NA";"NA";"NA";"NA";"NA";"65";"NA";"NA";"NA";"NA"
"10529801703166027023";"Spatial variation of in-migration to Moscow: testing the effect of housing market";"2016";"0";"2147483647";"urban_migration_housing_market_UK:42,internal_migration_market_UK:91,internal_migration_housing:15";"false";"NA";"42";"NA";"NA";"NA";"91";"NA";"NA";"NA";"15";"NA"
"13992231932841270973";"The life course and residential mobility in British housing markets";"2003";"0";"2147483647";"urban_migration_housing_market_UK:15,residential_mobility:23,residential_mobility_UK:10,housing_market_mobility_UK:7";"false";"NA";"15";"23";"10";"NA";"NA";"7";"NA";"NA";"NA";"NA"
"1139267165563803349";"Problems and solutions in the measurement of migration intensities: Australia and Britain compared";"2000";"0";"2147483647";"internal_migration_market_UK:21,internal_migration_census_UK:37,internal_migration_UK:35";"false";"NA";"NA";"NA";"NA";"NA";"21";"NA";"37";"NA";"NA";"35"
"15301644352228343195";" The great migration: Rural-urban migration in China and Indonesia";"2012";"0";"2147483647";"urban_migration:49";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"49";"NA";"NA"
"7889145743821209095";"Climate change and internal migration patterns in Bangladesh: an agent-based model";"2012";"0";"2147483647";"internal_migration:98";"false";"NA";"NA";"NA";"NA";"98";"NA";"NA";"NA";"NA";"NA";"NA"
"12496050057689310614";" Internal migration in Ghana: Determinants and welfare impacts";"2010";"0";"2147483647";"internal_migration:43";"false";"NA";"NA";"NA";"NA";"43";"NA";"NA";"NA";"NA";"NA";"NA"
"6563204727897331644";"Of mentalità and raccomandazione: comparing the emigration and internal migration of Italian graduates";"2015";"0";"2147483647";"internal_migration_UK:74";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"74"
"8404914586853307751";"Spatial dynamics of the housing market: An interurban perspective";"2006";"0";"2147483647";"internal_migration_market_UK:28";"false";"NA";"NA";"NA";"NA";"NA";"28";"NA";"NA";"NA";"NA";"NA"
"12669747613450570962";"The definition of housing market areas and strategic planning";"2002";"0";"2147483647";"internal_migration_market_UK:60";"false";"NA";"NA";"NA";"NA";"NA";"60";"NA";"NA";"NA";"NA";"NA"
"15095767187873452777";"Housing, mobility and unemployment";"2005";"0";"2147483647";"housing_market_mobility_UK:18";"false";"NA";"NA";"NA";"NA";"NA";"NA";"18";"NA";"NA";"NA";"NA"
"10227724729948692206";"Residential mobility in a changing housing market: the case of Bucaramanga, Colombia";"1983";"0";"2147483647";"urban_migration_housing_market_UK:32,housing_market_mobility_UK:86";"false";"NA";"32";"NA";"NA";"NA";"NA";"86";"NA";"NA";"NA";"NA"
"18017844831217360444";"The Housing Market as a Source of Urban Demographic and Social Change: The Impact of Flat Break-Ups in London and Condominium Conversion in the …";"1989";"0";"2147483647";"urban_migration_housing_market_UK:70";"false";"NA";"70";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17288291735496682910";"Land tenure arrangements and rural–urban migration in China";"2011";"0";"2147483647";"urban_migration:16";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"16";"NA";"NA"
"12143230752630872380";"The motivation and characteristics of internal migrants: a socio-medical study of young migrants in Scotland";"1963";"0";"2147483647";"internal_migration_census_UK:63";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"63";"NA";"NA";"NA"
"18127387417408733520";"Does land use planning shape regional economies? A simultaneous analysis of housing supply, internal migration and local employment growth in the Netherlands";"2009";"0";"2147483647";"internal_migration_market_UK:13,internal_migration_housing:0";"false";"NA";"NA";"NA";"NA";"NA";"13";"NA";"NA";"NA";"0";"NA"
"2493005418145424768";"Immigration and internal migration of ethnic groups in London";"2016";"0";"2147483647";"internal_migration_market_UK:65,internal_migration_census_UK:65";"false";"NA";"NA";"NA";"NA";"NA";"65";"NA";"65";"NA";"NA";"NA"
"5300084812438864800";"Immigrants from the former Soviet Union in the Israeli housing market: spatial aspects of supply and demand";"1997";"0";"2147483647";"internal_migration_housing:39";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"39";"NA"
"14943059844501233199";"Urban–Rural Migration: housing availability and affordability";"2009";"0";"2147483647";"internal_migration_housing:56";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"56";"NA"
"6738672570214036168";"Residential mobility and uptake of childhood immunisations: findings from the UK Millennium Cohort Study";"2008";"0";"2147483647";"residential_mobility_UK:22";"false";"NA";"NA";"NA";"22";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17211447754459904654";"A home is for ever? Residential mobility and homeownership in self-help settlements";"1999";"0";"2147483647";"residential_mobility_census_UK:91,residential_mobility_UK:38,housing_market_mobility_UK:76";"false";"91";"NA";"NA";"38";"NA";"NA";"76";"NA";"NA";"NA";"NA"
"1426203045534079334";"Residential mobility of the European elderly";"2012";"0";"2147483647";"residential_mobility_UK:57";"false";"NA";"NA";"NA";"57";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18442856053616628130";"The impact of childhood residential mobility on mental health outcomes in adolescence and early adulthood: a record linkage study";"2016";"0";"2147483647";"residential_mobility_census_UK:86,residential_mobility_UK:81";"false";"86";"NA";"NA";"81";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12939209580536341884";" Rural migrants in urban China: enclaves and transient urbanism";"2013";"0";"2147483647";"urban_migration_housing_market_UK:47";"false";"NA";"47";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4227814481563699103";" Migration trends at older ages in England and Wales";"2007";"0";"2147483647";"internal_migration_census_UK:76";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"76";"NA";"NA";"NA"
"14316791807723180343";"Gulf migration, remittances and economic impact";"2009";"0";"2147483647";"internal_migration_housing:64";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"64";"NA"
"8782623130785377516";" Voluntary internal migration: An update";"2004";"0";"2147483647";"internal_migration:46";"false";"NA";"NA";"NA";"NA";"46";"NA";"NA";"NA";"NA";"NA";"NA"
"7456278759351408956";" Institutional effects on internal migration";"1982";"0";"2147483647";"internal_migration_market_UK:92";"false";"NA";"NA";"NA";"NA";"NA";"92";"NA";"NA";"NA";"NA";"NA"
"3197114469124026976";"The aggregate productivity effects of internal migration: Evidence from indonesia";"2019";"0";"2147483647";"internal_migration:91";"false";"NA";"NA";"NA";"NA";"91";"NA";"NA";"NA";"NA";"NA";"NA"
"14866370708924776598";" Tackling housing market volatility in the UK";"2011";"0";"2147483647";"housing_market_mobility_UK:91";"false";"NA";"NA";"NA";"NA";"NA";"NA";"91";"NA";"NA";"NA";"NA"
"247090420299504300";"Long‐term trends of internal migration in Italy";"2000";"0";"2147483647";"internal_migration:51";"false";"NA";"NA";"NA";"NA";"51";"NA";"NA";"NA";"NA";"NA";"NA"
"11926478476003387375";" Internal migration by ethnic group: data sources";"2002";"0";"2147483647";"internal_migration_census_UK:50";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"50";"NA";"NA";"NA"
"18372386511886348134";"Land Ownership as a Determinant of International and Internal Migration in Mexico and Internal Migration in Thailand";"2005";"0";"2147483647";"internal_migration:30";"false";"NA";"NA";"NA";"NA";"30";"NA";"NA";"NA";"NA";"NA";"NA"
"13875756606966228618";" Changing pattern of internal migration in India: Some evidences from census data";"2011";"0";"2147483647";"internal_migration_census_UK:94";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"94";"NA";"NA";"NA"
"15660250863233316868";"Residential preferences in Istanbul";"1996";"0";"2147483647";"urban_migration_housing_market_UK:93";"false";"NA";"93";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4898774063325897732";"Understanding the drivers of internal migration";"2017";"0";"2147483647";"internal_migration_market_UK:78";"false";"NA";"NA";"NA";"NA";"NA";"78";"NA";"NA";"NA";"NA";"NA"
"15261182212293307789";"Internal migration and the war";"1943";"0";"2147483647";"internal_migration_housing:70";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"70";"NA"
"17662431745840099933";"International and internal migration measured from the School Census in England";"2010";"0";"2147483647";"internal_migration_census_UK:8,internal_migration_UK:72";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"8";"NA";"NA";"72"
"8137609954643622840";" Internal migration: what data are available in Europe?";"1999";"0";"2147483647";"internal_migration_census_UK:87";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"87";"NA";"NA";"NA"
"682118183602683974";"Internal housing space standards in Italy and England";"2010";"0";"2147483647";"urban_migration_housing_market_UK:97";"false";"NA";"97";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18115378389895003329";"Internal migration in developing countries";"1997";"0";"2147483647";"internal_migration:4";"false";"NA";"NA";"NA";"NA";"4";"NA";"NA";"NA";"NA";"NA";"NA"
"15620687698351793625";"The present and future of income‐related housing support: debates in Britain and the Netherlands";"2004";"0";"2147483647";"housing_market_mobility_UK:21";"false";"NA";"NA";"NA";"NA";"NA";"NA";"21";"NA";"NA";"NA";"NA"
"33302568034328620";"Internal migration and contraceptive knowledge and use in Guatemala";"2006";"0";"2147483647";"internal_migration:92";"false";"NA";"NA";"NA";"NA";"92";"NA";"NA";"NA";"NA";"NA";"NA"
"17346354907130029927";"Rural-urban migration and health: Evidence from longitudinal data in Indonesia";"2010";"0";"2147483647";"urban_migration:45";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"45";"NA";"NA"
"4657113017709724123";"Residential mobility: wealth, demographic and housing market effects";"2012";"0";"2147483647";"internal_migration_market_UK:82,housing_market_mobility_UK:38";"false";"NA";"NA";"NA";"NA";"NA";"82";"38";"NA";"NA";"NA";"NA"
"4974885501506490568";" Internal migration in Great Britain: a district level analysis using 2001 Census data";"2008";"0";"2147483647";"internal_migration_census_UK:1,internal_migration_UK:16";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"1";"NA";"NA";"16"
"3843475204841863044";"Internal migrations in Spain, 1877–1930";"2005";"0";"2147483647";"internal_migration_UK:84";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"84"
"9362753998059371102";" Residential mobility and preference: A study of Swansea";"1973";"0";"2147483647";"residential_mobility_census_UK:88";"false";"88";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18396965981009492173";"Intra‐urban migration and housing submarkets: Theory and evidence";"2004";"0";"2147483647";"urban_migration_housing_market_UK:0,urban_migration:63";"false";"NA";"0";"NA";"NA";"NA";"NA";"NA";"NA";"63";"NA";"NA"
"14661615958770657984";"The internal migration of immigrants: Israel 1969–1972";"1997";"0";"2147483647";"internal_migration_housing:10";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"10";"NA"
"7700877241915877210";" Housing market renewal and social class";"2008";"0";"2147483647";"housing_market_mobility_UK:47";"false";"NA";"NA";"NA";"NA";"NA";"NA";"47";"NA";"NA";"NA";"NA"
"16906898283643019993";" Internal migration and development: a global perspective";"2005";"0";"2147483647";"internal_migration:18";"false";"NA";"NA";"NA";"NA";"18";"NA";"NA";"NA";"NA";"NA";"NA"
"12855669255712354290";"6: Integrating International and Internal Migration Theories";"1981";"0";"2147483647";"internal_migration:38";"false";"NA";"NA";"NA";"NA";"38";"NA";"NA";"NA";"NA";"NA";"NA"
"4013810079420872157";" The Intra‐urban Migration Process: Comments and Empirical Findings";"1977";"0";"2147483647";"urban_migration_housing_market_UK:24";"false";"NA";"24";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16711306936141077323";"Residential mobility";"1978";"0";"2147483647";"residential_mobility_census_UK:56,residential_mobility:13,residential_mobility_UK:21,housing_market_mobility_UK:87";"false";"56";"NA";"13";"21";"NA";"NA";"87";"NA";"NA";"NA";"NA"
"17930377820592173735";"Cross-national comparison of internal migration";"2009";"0";"2147483647";"internal_migration:15,internal_migration_UK:54";"false";"NA";"NA";"NA";"NA";"15";"NA";"NA";"NA";"NA";"NA";"54"
"9570799387199382673";"The IMAGE studio: A tool for internal migration analysis and modelling";"2014";"0";"2147483647";"internal_migration_census_UK:41,internal_migration_UK:75";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"41";"NA";"NA";"75"
"10381423640557621077";"Migration, Wages, Unemployment and the Housing Market–";"1994";"0";"2147483647";"urban_migration_housing_market_UK:23,internal_migration_market_UK:62";"false";"NA";"23";"NA";"NA";"NA";"62";"NA";"NA";"NA";"NA";"NA"
"5394588707597453141";"Housing consumption disequilibrium and local residential mobility";"1976";"0";"2147483647";"residential_mobility_census_UK:35,residential_mobility:71";"false";"35";"NA";"71";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6601790566732850856";"Modelling inter-ward migration in Hereford and Worcester: the importance of housing growth and tenure";"1998";"0";"2147483647";"urban_migration_housing_market_UK:72";"false";"NA";"72";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8235227089511235152";"Rural gentrification in Catalonia, Spain: A case study of migration, social change and conflicts in the Empordanet area";"2010";"0";"2147483647";"urban_migration_housing_market_UK:76";"false";"NA";"76";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5444187015417966279";"The influence of rural-urban migration on migrants' fertility in Korea, Mexico and Cameroon";"1993";"0";"2147483647";"urban_migration:98";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"98";"NA";"NA"
"17478196137934416526";"The development of a migration model for England and Wales: overview and modelling out-migration";"2004";"0";"2147483647";"internal_migration_market_UK:85";"false";"NA";"NA";"NA";"NA";"NA";"85";"NA";"NA";"NA";"NA";"NA"
"3346361220025556855";"China: internal migration";"2013";"0";"2147483647";"internal_migration:7";"false";"NA";"NA";"NA";"NA";"7";"NA";"NA";"NA";"NA";"NA";"NA"
"1727694788904512667";"From spatial interaction data to spatial interaction information? Geovisualisation and spatial structures of migration from the 2001 UK census";"2009";"0";"2147483647";"residential_mobility_census_UK:4";"false";"4";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6897523003110067449";"Local distribution and subsequent mobility of immigrants measured from the School Census in England";"2012";"0";"2147483647";"residential_mobility_census_UK:73,internal_migration_market_UK:52,internal_migration_census_UK:27";"false";"73";"NA";"NA";"NA";"NA";"52";"NA";"27";"NA";"NA";"NA"
"17885747698232434599";"White mobility and minority ethnic concentrations: exploring internal migration patterns for electoral wards in England and Wales using the 2001 Census";"2011";"0";"2147483647";"internal_migration_market_UK:29,internal_migration_census_UK:28";"false";"NA";"NA";"NA";"NA";"NA";"29";"NA";"28";"NA";"NA";"NA"
"13863705888292768175";"Residential mobility and housing tenure choice";"1987";"0";"2147483647";"residential_mobility:57";"false";"NA";"NA";"57";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15526089540528324770";" African rural-urban migration: the movement to Ghana's towns";"1969";"0";"2147483647";"urban_migration:2";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"2";"NA";"NA"
"11360775424190910923";"Residential mobility in childhood and health outcomes: a systematic review";"2008";"0";"2147483647";"residential_mobility_census_UK:26,residential_mobility:24,residential_mobility_UK:9";"false";"26";"NA";"24";"9";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9754879276492372178";"Ethnic internal migration: The importance of age and migrant status";"2019";"0";"2147483647";"internal_migration_market_UK:53";"false";"NA";"NA";"NA";"NA";"NA";"53";"NA";"NA";"NA";"NA";"NA"
"15901748755558714045";"Housing liquidity, mobility, and the labour market";"2012";"0";"2147483647";"housing_market_mobility_UK:53";"false";"NA";"NA";"NA";"NA";"NA";"NA";"53";"NA";"NA";"NA";"NA"
"2716203845965401629";"Home occupancy and rural housing problems in England";"1997";"0";"2147483647";"urban_migration_housing_market_UK:48";"false";"NA";"48";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9217361813029642412";"The role of primary mortgage institutions in housing delivery";"2007";"0";"2147483647";"urban_migration_housing_market_UK:84";"false";"NA";"84";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4787800139590418640";"Migration and changes in ABO and Rh blood group clines in Britain";"1987";"0";"2147483647";"internal_migration_UK:79";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"79"
"962493010150693943";"Residential mobility: Towards progress in mobility health research";"2018";"0";"2147483647";"residential_mobility_UK:58";"false";"NA";"NA";"NA";"58";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10165177994213652329";"Following people through time: An analysis of individual residential mobility biographies";"2013";"0";"2147483647";"residential_mobility:87,residential_mobility_UK:11,housing_market_mobility_UK:43";"false";"NA";"NA";"87";"11";"NA";"NA";"43";"NA";"NA";"NA";"NA"
"12887768149131215640";"Neighbourhood perception, preference, and household mobility in the Glasgow private housing market";"1985";"0";"2147483647";"urban_migration_housing_market_UK:92";"false";"NA";"92";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8454040132322863515";"Housing vouchers and residential mobility";"2003";"0";"2147483647";"residential_mobility:72";"false";"NA";"NA";"72";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
